skill_id,job_id,skill
3046,683,AWS
3047,683,Kafka
3048,683,Spark
3049,684,Python
3050,684,Penetration Testing
3051,684,AWS
3052,685,SQL
3053,685,Snowflake
3054,685,Python
3055,686,Swift
3056,686,Xcode
3057,686,Git
3058,687,Python
3059,687,Docker
3060,687,Scikit-learn
3061,687,TensorFlow
3062,687,SQL
3063,687,PyTorch
3064,688,SIEM
3065,688,Penetration Testing
3066,688,Python
3067,688,AWS
3068,688,Linux
3069,688,Network Security
3070,689,Redis
3071,689,AWS
3072,689,Docker
3073,690,Network Security
3074,690,AWS
3075,690,Linux
3076,690,Penetration Testing
3077,690,Python
3078,691,JavaScript
3079,691,GraphQL
3080,691,TypeScript
3081,691,CSS
3082,692,AWS
3083,692,Linux
3084,692,SIEM
3085,692,Python
3086,692,Penetration Testing
3087,692,Network Security
3088,693,Python
3089,693,Snowflake
3090,693,Spark
3091,693,Kafka
3092,693,AWS
3093,693,dbt
3094,694,AWS
3095,694,Redis
3096,694,Kafka
3097,694,Docker
3098,695,Product Strategy
3099,695,Analytics
3100,695,Jira
3101,695,Agile
3102,695,SQL
3103,696,Python
3104,696,Penetration Testing
3105,696,SIEM
3106,696,Network Security
3107,696,Linux
3108,697,Xcode
3109,697,Git
3110,697,REST APIs
3111,697,Swift
3112,698,Statistics
3113,698,R
3114,698,Tableau
3115,698,Power BI
3116,698,Excel
3117,699,TypeScript
3118,699,Git
3119,699,JavaScript
3120,700,SQL
3121,700,Excel
3122,700,Power BI
3123,701,AWS
3124,701,Linux
3125,701,Docker
3126,701,Kubernetes
3127,702,Python
3128,702,Spark
3129,702,Kafka
3130,703,Python
3131,703,Java
3132,703,Docker
3133,703,React
3134,704,SQL
3135,704,Python
3136,704,dbt
3137,704,Spark
3138,704,Kafka
3139,705,REST APIs
3140,705,UIKit
3141,705,Git
3142,705,SwiftUI
3143,706,UIKit
3144,706,SwiftUI
3145,706,Agile
3146,706,Git
3147,706,Swift
3148,707,Jira
3149,707,Product Strategy
3150,707,Agile
3151,708,Python
3152,708,Airflow
3153,708,Kafka
3154,709,Kubernetes
3155,709,AWS
3156,709,Terraform
3157,710,Python
3158,710,Qlik
3159,710,Power BI
3160,710,Tableau
3161,710,Excel
3162,710,SQL
3163,711,Excel
3164,711,Power BI
3165,711,SQL
3166,711,Python
3167,711,R
3168,711,Statistics
3169,712,Statistics
3170,712,Python
3171,712,R
3172,712,Power BI
3173,713,AWS
3174,713,Kubernetes
3175,713,Java
3176,713,Python
3177,713,SQL
3178,714,DAX
3179,714,Python
3180,714,Tableau
3181,714,SQL
3182,714,Qlik
3183,714,Excel
3184,715,SwiftUI
3185,715,Agile
3186,715,UIKit
3187,716,Docker
3188,716,Terraform
3189,716,Kubernetes
3190,717,AWS
3191,717,Go
3192,717,Java
3193,717,PostgreSQL
3194,717,Kafka
3195,717,Docker
3196,718,DAX
3197,718,Qlik
3198,718,Excel
3199,719,Qlik
3200,719,Power BI
3201,719,SQL
3202,719,Python
3203,720,Airflow
3204,720,Spark
3205,720,Kafka
3206,720,Python
3207,721,Docker
3208,721,Linux
3209,721,Python
3210,722,REST APIs
3211,722,Xcode
3212,722,Swift
3213,723,SQL
3214,723,Power BI
3215,723,Qlik
3216,723,DAX
3217,723,Excel
3218,724,Docker
3219,724,Python
3220,724,Java
3221,724,Kubernetes
3222,724,SQL
3223,725,DAX
3224,725,Python
3225,725,SQL
3226,725,Qlik
3227,725,Excel
3228,725,Power BI
3229,726,Statistics
3230,726,Power BI
3231,726,Excel
3232,726,R
3233,726,Tableau
3234,727,GCP
3235,727,Docker
3236,727,Azure
3237,727,AWS
3238,727,Terraform
3239,727,Kubernetes
3240,728,Python
3241,728,Excel
3242,728,SQL
3243,728,R
3244,728,Tableau
3245,729,Tableau
3246,729,SQL
3247,729,Power BI
3248,729,Python
3249,729,DAX
3250,729,Excel
3251,730,Tableau
3252,730,Python
3253,730,SQL
3254,730,Power BI
3255,730,Statistics
3256,731,JavaScript
3257,731,Git
3258,731,CSS
3259,731,TypeScript
3260,731,GraphQL
3261,731,Vue.js
3262,732,SQL
3263,732,Kafka
3264,732,Spark
3265,733,Airflow
3266,733,AWS
3267,733,dbt
3268,733,Python
3269,734,SQL
3270,734,DAX
3271,734,Python
3272,734,Power BI
3273,735,Docker
3274,735,AWS
3275,735,CI/CD
3276,735,Python
3277,736,SIEM
3278,736,Python
3279,736,AWS
3280,736,Penetration Testing
3281,736,Linux
3282,736,Network Security
3283,737,R
3284,737,SQL
3285,737,Tableau
3286,738,Airflow
3287,738,dbt
3288,738,Spark
3289,738,AWS
3290,738,Python
3291,738,Kafka
3292,739,Git
3293,739,REST APIs
3294,739,Xcode
3295,739,Agile
3296,739,Swift
3297,740,Redis
3298,740,Docker
3299,740,Kafka
3300,741,Python
3301,741,Kafka
3302,741,Spark
3303,742,Terraform
3304,742,Docker
3305,742,Kubernetes
3306,742,Azure
3307,743,Kafka
3308,743,dbt
3309,743,SQL
3310,744,Azure
3311,744,Docker
3312,744,GCP
3313,744,Kubernetes
3314,744,Networking
3315,744,AWS
3316,745,CSS
3317,745,TypeScript
3318,745,Git
3319,746,SQL
3320,746,Power BI
3321,746,Tableau
3322,746,Python
3323,746,Excel
3324,746,Qlik
3325,747,CI/CD
3326,747,Kubernetes
3327,747,Linux
3328,747,Python
3329,747,AWS
3330,748,AWS
3331,748,GCP
3332,748,Networking
3333,748,Kubernetes
3334,749,SQL
3335,749,PyTorch
3336,749,TensorFlow
3337,749,Docker
3338,749,AWS
3339,750,Python
3340,750,SQL
3341,750,PyTorch
3342,751,Kubernetes
3343,751,AWS
3344,751,Azure
3345,751,Networking
3346,752,Python
3347,752,AWS
3348,752,SQL
3349,752,Snowflake
3350,753,REST APIs
3351,753,Agile
3352,753,SwiftUI
3353,753,Git
3354,753,Swift
3355,754,Snowflake
3356,754,Airflow
3357,754,Spark
3358,754,SQL
3359,755,TensorFlow
3360,755,PyTorch
3361,755,Scikit-learn
3362,756,Python
3363,756,SQL
3364,756,Qlik
3365,757,Xcode
3366,757,UIKit
3367,757,Swift
3368,758,React
3369,758,Vue.js
3370,758,TypeScript
3371,758,JavaScript
3372,758,GraphQL
3373,758,Git
3374,759,PostgreSQL
3375,759,Redis
3376,759,Kafka
3377,759,AWS
3378,759,Docker
3379,760,Kafka
3380,760,dbt
3381,760,Python
3382,760,Snowflake
3383,760,SQL
3384,761,Agile
3385,761,Swift
3386,761,REST APIs
3387,761,SwiftUI
3388,762,SQL
3389,762,AWS
3390,762,Python
3391,763,dbt
3392,763,Airflow
3393,763,Snowflake
3394,763,Python
3395,763,SQL
3396,763,Spark
3397,764,Java
3398,764,Kubernetes
3399,764,Python
3400,764,Git
3401,765,R
3402,765,Statistics
3403,765,Tableau
3404,765,Power BI
3405,766,CI/CD
3406,766,Terraform
3407,766,Linux
3408,767,SwiftUI
3409,767,Git
3410,767,Swift
3411,767,Agile
3412,768,DAX
3413,768,Python
3414,768,Power BI
3415,769,AWS
3416,769,Airflow
3417,769,dbt
3418,770,Redis
3419,770,Kafka
3420,770,PostgreSQL
3421,770,AWS
3422,770,Python
3423,771,Python
3424,771,Statistics
3425,771,Excel
3426,771,R
3427,771,SQL
3428,771,Tableau
3429,772,Power BI
3430,772,SQL
3431,772,R
3432,772,Tableau
3433,772,Python
3434,773,REST APIs
3435,773,Swift
3436,773,Xcode
3437,773,Git
3438,773,SwiftUI
3439,774,AWS
3440,774,PyTorch
3441,774,Docker
3442,774,TensorFlow
3443,775,Redis
3444,775,Go
3445,775,Python
3446,775,Kafka
3447,776,SQL
3448,776,Product Strategy
3449,776,Roadmapping
3450,776,Agile
3451,776,Jira
3452,776,Analytics
3453,777,Kafka
3454,777,Snowflake
3455,777,Python
3456,777,AWS
3457,778,SwiftUI
3458,778,UIKit
3459,778,Agile
3460,778,Xcode
3461,778,REST APIs
3462,779,Roadmapping
3463,779,Jira
3464,779,Analytics
3465,779,SQL
3466,780,Docker
3467,780,Linux
3468,780,CI/CD
3469,780,Python
3470,781,Docker
3471,781,AWS
3472,781,Scikit-learn
3473,781,Python
3474,781,PyTorch
3475,781,TensorFlow
3476,782,Tableau
3477,782,SQL
3478,782,Excel
3479,782,Power BI
3480,783,Docker
3481,783,Java
3482,783,Redis
3483,783,Kafka
3484,783,Go
3485,783,Python
3486,784,SQL
3487,784,Docker
3488,784,Java
3489,784,Git
3490,785,AWS
3491,785,Docker
3492,785,Java
3493,786,TensorFlow
3494,786,PyTorch
3495,786,Scikit-learn
3496,786,Python
3497,787,Swift
3498,787,Agile
3499,787,UIKit
3500,787,Xcode
3501,788,Power BI
3502,788,Excel
3503,788,Tableau
3504,788,Qlik
3505,788,SQL
3506,788,DAX
3507,789,Product Strategy
3508,789,Jira
3509,789,Roadmapping
3510,789,SQL
3511,789,Analytics
3512,790,Airflow
3513,790,Spark
3514,790,SQL
3515,790,Snowflake
3516,790,Kafka
3517,791,Scikit-learn
3518,791,PyTorch
3519,791,SQL
3520,791,Docker
3521,791,AWS
3522,791,TensorFlow
3523,792,Terraform
3524,792,Kubernetes
3525,792,AWS
3526,793,AWS
3527,793,Azure
3528,793,GCP
3529,793,Docker
3530,794,Swift
3531,794,Git
3532,794,Agile
3533,794,UIKit
3534,794,Xcode
3535,795,Java
3536,795,Kubernetes
3537,795,Git
3538,795,React
3539,795,Docker
3540,796,AWS
3541,796,Redis
3542,796,Go
3543,796,Docker
3544,797,Redis
3545,797,Go
3546,797,PostgreSQL
3547,797,Java
3548,797,Python
3549,797,AWS
3550,798,SQL
3551,798,PyTorch
3552,798,TensorFlow
3553,799,AWS
3554,799,Redis
3555,799,Kafka
3556,799,Docker
3557,800,AWS
3558,800,Kubernetes
3559,800,Terraform
3560,801,dbt
3561,801,Python
3562,801,AWS
3563,802,SIEM
3564,802,Linux
3565,802,Network Security
3566,802,Python
3567,802,AWS
3568,803,Agile
3569,803,Jira
3570,803,Analytics
3571,803,SQL
3572,803,Roadmapping
3573,803,Product Strategy
3574,804,Kubernetes
3575,804,Java
3576,804,AWS
3577,804,Docker
3578,804,React
3579,804,Python
3580,805,Docker
3581,805,CI/CD
3582,805,Python
3583,806,Tableau
3584,806,Power BI
3585,806,Python
3586,806,R
3587,806,SQL
3588,806,Statistics
3589,807,Linux
3590,807,CI/CD
3591,807,Terraform
3592,807,Docker
3593,807,AWS
3594,808,Power BI
3595,808,Python
3596,808,Statistics
3597,808,R
3598,808,Excel
3599,809,Statistics
3600,809,Python
3601,809,Excel
3602,809,Tableau
3603,809,R
3604,810,Roadmapping
3605,810,Product Strategy
3606,810,Agile
3607,810,Analytics
3608,810,SQL
3609,811,Go
3610,811,Redis
3611,811,AWS
3612,811,Python
3613,812,Agile
3614,812,UIKit
3615,812,SwiftUI
3616,812,Git
3617,812,Xcode
3618,812,REST APIs
3619,813,Go
3620,813,Docker
3621,813,PostgreSQL
3622,813,AWS
3623,813,Kafka
3624,813,Java
3625,814,TypeScript
3626,814,Vue.js
3627,814,JavaScript
3628,814,CSS
3629,815,Power BI
3630,815,Tableau
3631,815,Python
3632,815,Excel
3633,815,Qlik
3634,816,CI/CD
3635,816,Docker
3636,816,Linux
3637,816,AWS
3638,816,Kubernetes
3639,816,Python
3640,817,AWS
3641,817,Azure
3642,817,Terraform
3643,818,REST APIs
3644,818,SwiftUI
3645,818,Swift
3646,818,UIKit
3647,819,AWS
3648,819,Terraform
3649,819,Kubernetes
3650,819,Docker
3651,820,SQL
3652,820,Tableau
3653,820,Power BI
3654,820,Python
3655,820,Statistics
3656,820,R
3657,821,Kafka
3658,821,dbt
3659,821,AWS
3660,821,Python
3661,822,SQL
3662,822,Power BI
3663,822,Python
3664,822,Tableau
3665,822,DAX
3666,822,Qlik
3667,823,Excel
3668,823,Tableau
3669,823,SQL
3670,823,DAX
3671,823,Power BI
3672,824,Git
3673,824,REST APIs
3674,824,SwiftUI
3675,825,Networking
3676,825,Azure
3677,825,GCP
3678,825,Kubernetes
3679,825,Docker
3680,825,Terraform
3681,826,Python
3682,826,Tableau
3683,826,SQL
3684,826,Qlik
3685,826,Power BI
3686,827,SQL
3687,827,Product Strategy
3688,827,Roadmapping
3689,827,Jira
3690,828,Linux
3691,828,SIEM
3692,828,Network Security
3693,828,Python
3694,829,UIKit
3695,829,Xcode
3696,829,SwiftUI
3697,829,Agile
3698,829,Swift
3699,830,SQL
3700,830,DAX
3701,830,Tableau
3702,830,Power BI
3703,831,Python
3704,831,Penetration Testing
3705,831,Linux
3706,831,SIEM
3707,831,AWS
3708,832,Python
3709,832,Docker
3710,832,Java
3711,832,PostgreSQL
3712,832,Redis
3713,832,Kafka
3714,833,Scikit-learn
3715,833,TensorFlow
3716,833,SQL
3717,833,Python
3718,834,JavaScript
3719,834,Vue.js
3720,834,GraphQL
3721,835,Penetration Testing
3722,835,Python
3723,835,AWS
3724,835,SIEM
3725,836,Linux
3726,836,SIEM
3727,836,Network Security
3728,836,AWS
3729,837,Agile
3730,837,Xcode
3731,837,REST APIs
3732,838,CSS
3733,838,React
3734,838,Vue.js
3735,838,GraphQL
3736,838,JavaScript
3737,839,Snowflake
3738,839,Kafka
3739,839,Spark
3740,839,SQL
3741,839,dbt
3742,840,SQL
3743,840,Tableau
3744,840,Python
3745,840,Qlik
3746,841,Python
3747,841,AWS
3748,841,Kafka
3749,841,Docker
3750,842,Excel
3751,842,SQL
3752,842,Python
3753,842,Tableau
3754,842,Qlik
3755,843,Network Security
3756,843,AWS
3757,843,Penetration Testing
3758,843,Python
3759,844,Kubernetes
3760,844,CI/CD
3761,844,AWS
3762,844,Python
3763,844,Terraform
3764,844,Docker
3765,845,TypeScript
3766,845,Git
3767,845,Vue.js
3768,845,GraphQL
3769,845,JavaScript
3770,845,React
3771,846,UIKit
3772,846,Xcode
3773,846,REST APIs
3774,847,Python
3775,847,Network Security
3776,847,SIEM
3777,847,Linux
3778,847,AWS
3779,848,Networking
3780,848,Docker
3781,848,GCP
3782,848,AWS
3783,849,Azure
3784,849,AWS
3785,849,Kubernetes
3786,849,Networking
3787,849,Terraform
3788,850,Kafka
3789,850,AWS
3790,850,Python
3791,850,dbt
3792,851,SIEM
3793,851,Penetration Testing
3794,851,Network Security
3795,851,AWS
3796,851,Linux
3797,852,Redis
3798,852,Python
3799,852,Go
3800,852,AWS
3801,852,PostgreSQL
3802,853,AWS
3803,853,Spark
3804,853,Kafka
3805,854,Spark
3806,854,AWS
3807,854,Kafka
3808,855,Excel
3809,855,Power BI
3810,855,DAX
3811,856,AWS
3812,856,Networking
3813,856,Docker
3814,856,GCP
3815,856,Azure
3816,857,React
3817,857,JavaScript
3818,857,CSS
3819,857,Git
3820,857,GraphQL
3821,857,TypeScript
3822,858,Tableau
3823,858,Power BI
3824,858,Excel
3825,858,R
3826,859,GraphQL
3827,859,TypeScript
3828,859,JavaScript
3829,859,Vue.js
3830,859,CSS
3831,860,Docker
3832,860,AWS
3833,860,Kubernetes
3834,860,Terraform
3835,861,Kubernetes
3836,861,AWS
3837,861,Networking
3838,861,Terraform
3839,862,Network Security
3840,862,Python
3841,862,SIEM
3842,863,Java
3843,863,Kafka
3844,863,Docker
3845,863,Redis
3846,863,PostgreSQL
3847,864,Snowflake
3848,864,dbt
3849,864,Kafka
3850,864,Airflow
3851,864,AWS
3852,864,Python
3853,865,Azure
3854,865,AWS
3855,865,Networking
3856,865,Terraform
3857,865,Docker
3858,865,GCP
3859,866,Java
3860,866,Kubernetes
3861,866,SQL
3862,866,React
3863,867,Kafka
3864,867,AWS
3865,867,PostgreSQL
3866,867,Python
3867,868,React
3868,868,Git
3869,868,CSS
3870,868,Vue.js
3871,868,GraphQL
3872,868,TypeScript
3873,869,SwiftUI
3874,869,REST APIs
3875,869,Agile
3876,869,UIKit
3877,869,Swift
3878,870,Linux
3879,870,Python
3880,870,Penetration Testing
3881,871,PyTorch
3882,871,TensorFlow
3883,871,Python
3884,871,Scikit-learn
3885,871,Docker
3886,872,Java
3887,872,Kafka
3888,872,Python
3889,872,Redis
3890,873,Java
3891,873,Git
3892,873,Python
3893,874,DAX
3894,874,Python
3895,874,Excel
3896,874,Qlik
3897,874,Tableau
3898,875,Scikit-learn
3899,875,PyTorch
3900,875,SQL
3901,875,Python
3902,875,AWS
3903,875,Docker
3904,876,SwiftUI
3905,876,Xcode
3906,876,Git
3907,877,SQL
3908,877,PyTorch
3909,877,AWS
3910,877,Scikit-learn
3911,877,TensorFlow
3912,877,Docker
3913,878,Docker
3914,878,Terraform
3915,878,Networking
3916,878,Kubernetes
3917,878,Azure
3918,879,Excel
3919,879,Python
3920,879,R
3921,880,Kafka
3922,880,AWS
3923,880,Python
3924,880,Spark
3925,880,dbt
3926,881,Power BI
3927,881,DAX
3928,881,SQL
3929,882,PyTorch
3930,882,AWS
3931,882,TensorFlow
3932,882,SQL
3933,882,Python
3934,883,CSS
3935,883,Git
3936,883,Vue.js
3937,884,Qlik
3938,884,DAX
3939,884,Python
3940,884,SQL
3941,884,Tableau
3942,885,Docker
3943,885,Python
3944,885,CI/CD
3945,885,AWS
3946,885,Linux
3947,885,Kubernetes
3948,886,UIKit
3949,886,SwiftUI
3950,886,Swift
3951,886,Agile
3952,887,REST APIs
3953,887,Swift
3954,887,SwiftUI
3955,887,UIKit
3956,887,Git
3957,887,Agile
3958,888,Docker
3959,888,TensorFlow
3960,888,SQL
3961,888,Scikit-learn
3962,889,Xcode
3963,889,UIKit
3964,889,SwiftUI
3965,889,Swift
3966,890,CI/CD
3967,890,AWS
3968,890,Python
3969,890,Linux
3970,890,Terraform
3971,891,Jira
3972,891,Roadmapping
3973,891,Product Strategy
3974,891,Analytics
3975,891,SQL
3976,891,Agile
3977,892,AWS
3978,892,Kubernetes
3979,892,Git
3980,892,React
3981,892,Java
3982,893,Kubernetes
3983,893,GCP
3984,893,AWS
3985,893,Networking
3986,893,Terraform
3987,894,DAX
3988,894,Qlik
3989,894,Tableau
3990,895,Agile
3991,895,Git
3992,895,SwiftUI
3993,895,UIKit
3994,896,React
3995,896,Git
3996,896,Java
3997,896,SQL
3998,896,Kubernetes
3999,897,Power BI
4000,897,SQL
4001,897,Tableau
4002,897,Python
4003,897,Statistics
4004,897,R
4005,898,Qlik
4006,898,Excel
4007,898,Python
4008,899,TensorFlow
4009,899,Docker
4010,899,SQL
4011,899,Scikit-learn
4012,899,PyTorch
4013,899,AWS
4014,900,TypeScript
4015,900,GraphQL
4016,900,JavaScript
4017,901,R
4018,901,Tableau
4019,901,Excel
4020,902,Python
4021,902,AWS
4022,902,Java
4023,902,Kafka
4024,903,Scikit-learn
4025,903,Python
4026,903,SQL
4027,903,PyTorch
4028,903,TensorFlow
4029,903,Docker
4030,904,Docker
4031,904,AWS
4032,904,Redis
4033,904,PostgreSQL
4034,905,AWS
4035,905,Docker
4036,905,SQL
4037,905,Java
4038,905,React
4039,906,SQL
4040,906,Agile
4041,906,Analytics
4042,907,dbt
4043,907,Snowflake
4044,907,Airflow
4045,907,Spark
4046,907,AWS
4047,908,SwiftUI
4048,908,REST APIs
4049,908,Git
4050,909,CSS
4051,909,JavaScript
4052,909,Git
4053,909,TypeScript
4054,910,Docker
4055,910,Kubernetes
4056,910,Python
4057,910,Linux
4058,910,AWS
4059,911,AWS
4060,911,Penetration Testing
4061,911,SIEM
4062,911,Linux
4063,911,Network Security
4064,911,Python
4065,912,Linux
4066,912,AWS
4067,912,Penetration Testing
4068,912,Python
4069,912,Network Security
4070,913,Docker
4071,913,Scikit-learn
4072,913,TensorFlow
4073,914,PyTorch
4074,914,AWS
4075,914,Scikit-learn
4076,915,Azure
4077,915,GCP
4078,915,Kubernetes
4079,915,Terraform
4080,915,Networking
4081,916,SQL
4082,916,Python
4083,916,Snowflake
4084,916,dbt
4085,917,Power BI
4086,917,SQL
4087,917,Excel
4088,917,Tableau
4089,917,Python
4090,918,TensorFlow
4091,918,AWS
4092,918,Scikit-learn
4093,918,Python
4094,918,SQL
4095,918,PyTorch
4096,919,Snowflake
4097,919,Spark
4098,919,SQL
4099,919,Kafka
4100,919,Airflow
4101,920,Statistics
4102,920,SQL
4103,920,R
4104,920,Power BI
4105,921,Git
4106,921,Vue.js
4107,921,CSS
4108,921,GraphQL
4109,922,Python
4110,922,CI/CD
4111,922,Docker
4112,922,Linux
4113,922,AWS
4114,922,Kubernetes
4115,923,Tableau
4116,923,Power BI
4117,923,Excel
4118,923,SQL
4119,924,Networking
4120,924,Kubernetes
4121,924,AWS
4122,924,Terraform
4123,925,dbt
4124,925,Python
4125,925,Airflow
4126,925,Spark
4127,925,SQL
4128,925,Kafka
4129,926,SwiftUI
4130,926,UIKit
4131,926,Swift
4132,926,Agile
4133,926,Git
4134,927,JavaScript
4135,927,TypeScript
4136,927,Git
4137,927,React
4138,927,CSS
4139,928,AWS
4140,928,SQL
4141,928,Airflow
4142,928,Spark
4143,928,Kafka
4144,928,Python
4145,929,Spark
4146,929,dbt
4147,929,SQL
4148,929,Kafka
4149,930,SQL
4150,930,Python
4151,930,R
4152,930,Statistics
4153,931,Product Strategy
4154,931,Analytics
4155,931,Agile
4156,931,Roadmapping
4157,931,Jira
4158,932,Azure
4159,932,AWS
4160,932,Networking
4161,933,UIKit
4162,933,Xcode
4163,933,REST APIs
4164,933,Git
4165,934,AWS
4166,934,Scikit-learn
4167,934,Python
4168,935,Python
4169,935,Terraform
4170,935,AWS
4171,935,Docker
4172,935,Kubernetes
4173,935,CI/CD
4174,936,Python
4175,936,Terraform
4176,936,CI/CD
4177,936,AWS
4178,937,Docker
4179,937,AWS
4180,937,Python
4181,937,Java
4182,937,Git
4183,938,Docker
4184,938,Python
4185,938,Kubernetes
4186,938,Java
4187,938,SQL
4188,939,Penetration Testing
4189,939,Network Security
4190,939,Linux
4191,939,Python
4192,939,AWS
4193,940,Git
4194,940,TypeScript
4195,940,JavaScript
4196,940,GraphQL
4197,940,React
4198,941,React
4199,941,Python
4200,941,SQL
4201,941,Kubernetes
4202,941,AWS
4203,942,Tableau
4204,942,SQL
4205,942,Python
4206,942,Qlik
4207,942,DAX
4208,942,Power BI
4209,943,Python
4210,943,Penetration Testing
4211,943,Linux
4212,943,Network Security
4213,943,AWS
4214,944,Agile
4215,944,Xcode
4216,944,REST APIs
4217,945,Python
4218,945,AWS
4219,945,Terraform
4220,945,Docker
4221,945,Linux
4222,946,GCP
4223,946,AWS
4224,946,Terraform
4225,946,Networking
4226,947,Snowflake
4227,947,SQL
4228,947,AWS
4229,947,Airflow
4230,948,Jira
4231,948,Analytics
4232,948,Agile
4233,948,Product Strategy
4234,949,AWS
4235,949,CI/CD
4236,949,Docker
4237,949,Python
4238,950,Product Strategy
4239,950,Analytics
4240,950,Jira
4241,950,Roadmapping
4242,950,SQL
4243,950,Agile
4244,951,Penetration Testing
4245,951,Network Security
4246,951,Linux
4247,951,SIEM
4248,952,R
4249,952,Python
4250,952,SQL
4251,953,Swift
4252,953,Agile
4253,953,REST APIs
4254,953,Git
4255,954,Docker
4256,954,Python
4257,954,TensorFlow
4258,954,PyTorch
4259,954,SQL
4260,954,Scikit-learn
4261,955,Roadmapping
4262,955,Agile
4263,955,Product Strategy
4264,956,Kafka
4265,956,Go
4266,956,AWS
4267,957,Python
4268,957,Tableau
4269,957,SQL
4270,958,AWS
4271,958,Python
4272,958,Docker
4273,958,Kafka
4274,959,Kubernetes
4275,959,GCP
4276,959,Azure
4277,959,Networking
4278,959,Terraform
4279,960,Vue.js
4280,960,JavaScript
4281,960,TypeScript
4282,961,TensorFlow
4283,961,SQL
4284,961,AWS
4285,961,PyTorch
4286,962,SQL
4287,962,Qlik
4288,962,DAX
4289,962,Python
4290,963,Python
4291,963,Go
4292,963,Redis
4293,963,Java
4294,964,Python
4295,964,Penetration Testing
4296,964,Network Security
4297,964,Linux
4298,965,Docker
4299,965,Kafka
4300,965,AWS
4301,965,PostgreSQL
4302,965,Java
4303,966,Roadmapping
4304,966,Agile
4305,966,SQL
4306,966,Analytics
4307,967,AWS
4308,967,SIEM
4309,967,Penetration Testing
4310,967,Python
4311,967,Network Security
4312,968,AWS
4313,968,Python
4314,968,Spark
4315,968,Airflow
4316,968,Kafka
4317,968,dbt
4318,969,Networking
4319,969,GCP
4320,969,Docker
4321,970,Python
4322,970,CI/CD
4323,970,AWS
4324,970,Docker
4325,970,Linux
4326,970,Kubernetes
4327,971,Python
4328,971,Linux
4329,971,Terraform
4330,971,CI/CD
4331,972,Spark
4332,972,Airflow
4333,972,Kafka
4334,972,SQL
4335,972,dbt
4336,973,Redis
4337,973,Java
4338,973,Go
4339,973,Kafka
4340,973,PostgreSQL
4341,974,Xcode
4342,974,UIKit
4343,974,SwiftUI
4344,974,Git
4345,974,Agile
4346,974,Swift
4347,975,Kafka
4348,975,Python
4349,975,Airflow
4350,976,Linux
4351,976,Python
4352,976,Network Security
4353,976,AWS
4354,976,SIEM
4355,977,Statistics
4356,977,Power BI
4357,977,Tableau
4358,978,Go
4359,978,Docker
4360,978,Kafka
4361,978,Python
4362,979,AWS
4363,979,Penetration Testing
4364,979,Network Security
4365,980,Azure
4366,980,Docker
4367,980,GCP
4368,981,Scikit-learn
4369,981,AWS
4370,981,Docker
4371,981,SQL
4372,981,Python
4373,982,TensorFlow
4374,982,SQL
4375,982,Scikit-learn
4376,982,AWS
4377,982,Python
4378,982,Docker
4379,983,Python
4380,983,Docker
4381,983,Kubernetes
4382,983,React
4383,984,REST APIs
4384,984,UIKit
4385,984,Git
4386,984,Swift
4387,984,Agile
4388,985,SQL
4389,985,Snowflake
4390,985,Kafka
4391,985,Python
4392,985,AWS
4393,986,Python
4394,986,Git
4395,986,SQL
4396,987,Spark
4397,987,Python
4398,987,AWS
4399,987,Kafka
4400,988,Spark
4401,988,Python
4402,988,SQL
4403,988,Kafka
4404,989,Kubernetes
4405,989,GCP
4406,989,Docker
4407,989,AWS
4408,989,Networking
4409,990,Git
4410,990,SwiftUI
4411,990,Xcode
4412,990,Agile
4413,990,UIKit
4414,991,Product Strategy
4415,991,Jira
4416,991,Agile
4417,991,Roadmapping
4418,991,Analytics
4419,991,SQL
4420,992,CI/CD
4421,992,Python
4422,992,Docker
4423,992,Terraform
4424,992,Kubernetes
4425,993,Agile
4426,993,SwiftUI
4427,993,Swift
4428,993,Git
4429,993,REST APIs
4430,994,Linux
4431,994,SIEM
4432,994,Penetration Testing
4433,994,Network Security
4434,995,TypeScript
4435,995,React
4436,995,CSS
4437,995,Git
4438,995,Vue.js
4439,995,GraphQL
4440,996,AWS
4441,996,Terraform
4442,996,Python
4443,996,Docker
4444,996,CI/CD
4445,996,Kubernetes
4446,997,Docker
4447,997,Git
4448,997,AWS
4449,997,Java
4450,998,Analytics
4451,998,SQL
4452,998,Product Strategy
4453,999,Azure
4454,999,AWS
4455,999,Networking
4456,999,Docker
4457,1000,AWS
4458,1000,Python
4459,1000,Linux
4460,1001,Git
4461,1001,SQL
4462,1001,React
4463,1001,Kubernetes
4464,1001,Java
4465,1002,Docker
4466,1002,AWS
4467,1002,PostgreSQL
4468,1003,AWS
4469,1003,Terraform
4470,1003,Docker
4471,1004,Azure
4472,1004,Terraform
4473,1004,Docker
4474,1004,GCP
4475,1004,Kubernetes
4476,1004,AWS
4477,1005,Qlik
4478,1005,Tableau
4479,1005,SQL
4480,1005,Power BI
4481,1006,Power BI
4482,1006,SQL
4483,1006,DAX
4484,1007,Kubernetes
4485,1007,Python
4486,1007,AWS
4487,1007,Java
4488,1007,React
4489,1007,Docker
4490,1008,AWS
4491,1008,Kubernetes
4492,1008,Linux
4493,1009,SQL
4494,1009,Analytics
4495,1009,Product Strategy
4496,1009,Agile
4497,1009,Jira
4498,1010,AWS
4499,1010,Python
4500,1010,SIEM
4501,1011,SQL
4502,1011,Java
4503,1011,React
4504,1011,Kubernetes
